Water System Name,CCR Website,Water System Website,Water System Alias,Population Served,Source Type,System Address,Contact Phone,Cities Served,Counties Served
LINCOLN CITY WATER DISTRICT,http://www.lincolncity.org/dept/public-works/water-treatment-plant.html,http://www.lincolncity.org/dept/public-works/water-treatment-plant.html,,"20,830",Surface water,"PO BOX 50
LINCOLN CITY, OR 97367",541-996-1282,,Lincoln
HAZARDVILLE WATER COMPANY,http://www.epa.gov,,,"18,544",Ground water,"281 HAZARD AVENUE
ENFIELD, CT 06082",860-749-0779,"EAST WINDSOR, ENFIELD, SOMERS",Hartford
DARE CO-CAPE HATTERAS WATER,http://www.darenc.com/water/Papers/CCRSouth.pdf,http://www.darenc.com/water/hat.asp,,"5,486",Ground water,"600 MUSTIAN STREET
KILL DEVIL HILLS, NC 27948",252-475-5603,BUXTON,Dare
BROWNSTOWN TOWNSHIP,http://brownstown-mi.org/public_works.htms,http://brownstown-mi.org/public_works.html,,"30,627",Surface water purchased,"21313 Telegraph Road
BROWNSTOWN TWP, MI 48183",737-675-0071,,Wayne
DARE COUNTY WATER SYSTEM,http://www.darenc.com/water/Papers/CCRRegional.pdf,http://www.darenc.com/water/facilities.asp,,"22,766",Ground water,"600 MUSTIAN STREET
KILL DEVIL HILLS, NC 27948",252-475-5603,KILL DEVIL HILL,Dare
CITY OF DENTON,http://www.cityofdenton.com/index.aspx?page=365,,,"131,712",Surface water,"215 E MCKINNEY ST
DENTON, TX 76201-4229",940-349-7717,,Denton
DES PLAINES,http://www.desplaines.org/index.aspx?nid=254,http://www.desplaines.org/index.aspx?nid=254,,"58,710",Surface water purchased,"1420 MINER ST, RM 504
DES PLAINES, IL 60016",847-391-5391,DES PLAINES,Cook
GLEN BURNIE-BROADNECK,http://www.aacounty.org/DPW/Utilities/waterQuality.cfm,,,"290,606",Ground water,"AADPW WATER UTILITIES LAB
437 MAXWELL FRYE ROAD
MILLERSVILLE, MD 21108",410-222-8403,,Anne Arundel
DAVIDSON WATER INC,http://www.davidsonwater.com/ccr/ccr.asp,,,"147,455",Surface water,"PO BOX 969
DAVIDSON WATER INC
WELCOME, NC 27374",336-787-5584,LEXINGTON,Davidson
EVERETT PUBLIC WORKS DEPT. CITY OF,http://www.ci.everett.wa.us/default.aspx?ID=1627,,,"137,000",Surface water,"3200 Cedar St
Everett, WA 98201",,,Snohomish
KANSAS CITY PWS,http://www.kcmo.org/CKCMO/Depts/WaterServices/InformationalLinksinWaterServices/index.htm,,,"471,767",Surface water,"4800 EAST 63 ST
KANSAS CITY, MO 64130-0000",816-513-0203,KANSAS CITY,"Cass, Clay, Clinton, Jackson, Platte"
QUINCY WATER DEPT. (MWRA),http://www.mwra.com/water/html/awqr.htm,http://www.mwra.com,,"96,329",Surface water purchased,"55 SEA ST
QUINCY, MA 02169",6173761959,QUINCY,Norfolk
DELRAY BEACH PUBLIC WATER SYSTEM,http://water.com/CCR.html,,,"60,200",Ground water,"434 SOUTH SWINTON AVENUE
DELRAY BEACH, FL 33444",561-243-7000,DELRAY BEACH,Palm Beach
READING WATER DEPARTMENT,http://www.mwra.com/water/html/awqr.htm,http://www.mwra.com,,"27,045",Surface water purchased,"16 LOWELL STREET
READING, MA 01867",7819429077,READING,Middlesex
KIRKWOOD PWS,http://www.kirkwood.mo.us/CCR.html,http://www.kirkwood.mo.us/CCR.html,,"28,000",Surface water purchased,"139 S KIRKWOOD ROAD
KIRKWOOD, MO 63122-0000",314-822-5834,KIRKWOOD,St. Louis
REVERE WATER DEPT. (MWRA),http://www.mwra.com/water/html/awqr.htm,http://www.mwra.com,,"51,755",Surface water purchased,"281 BROADWAY
REVERE, MA 02151",7812868149,REVERE,Suffolk
SPARTANBURG WATER SYSTEM (4210001),http://www.sws-sssd.org/water-sewer/water-quality.html,,,"142,671",Surface water,"SPARTANBURG WATER SYSTEM
PO BOX 251
SPARTANBURG, SC 29304",864-580-5642,SPARTANBURG,Spartanburg
DOWNERS GROVE,http://www.downers.us/public/docs/Forms%20and%20Publications/2011_WaterQuality_Report.pdf,http://www.downers.us/public/docs/Forms%20and%20Publications/2011_WaterQuality_Report.pdf,,"47,908",Surface water purchased,"5101 Walnut Avenue
DOWNERS GROVE, IL 60515",630-434-5461,DOWNERS GROVE,DuPage
SURPRISE CITY OF - MOUNTAIN VISTA,http://www.surpriseaz.gov/index.aspx?NID=1689,http://www.surpriseaz.gov/index.aspx?NID=710,,"31,649",Ground water,"
16000 CIVIC CENTER PLAZA
SURPRISE, AZ 85374",623-222-7036,SURPRISE,Maricopa
W JEFFERSON WW DISTRICT 2,http://www.dhh.louisiana.gov/OPH/ENG/2009/Jefferson/index.htm,,,"188,770",Surface water,"Jefferson Parish Water Quality Lab
3600 Jefferson Hwy Bldg. E
JEFFERSON, LA 70121",504-838-4305,,Jefferson Parish
CITY OF FORNEY,http://www.cityofforney.org/index.asp?Type=B_BASIC&SEC={5ABAF418-CB82-4733-90C2-469D24E9417D},http://www.cityofforney.org/index.asp?Type=B_BASIC&SEC={5ABAF418-CB82-4733-90C2-469D24E9417D},,"19,122",Surface water purchased,"PO BOX 826
FORNEY, TX 75126-0826",972-565-7317,,Kaufman
CITY OF FORT WORTH,http://fortworthtexas.gov/tapwater,http://fortworthtexas.gov/water/,,"853,762",Surface water,"200 TEXAS ST
FORT WORTH, TX 76102-6314",817-392-6118,,Tarrant
FORT WAYNE - 3 RIVERS FILTRATION PLANT,http://www.cityoffortwayne.org/utilities/water-quality-report.html,,,"266,000",Surface water,"1100 Griswold Drive
FORT WAYNE, IN 46805-4100",260-427-1338,FORT WAYNE,Allen
TEMPE CITY OF,https://www.tempe.gov/home/showdocument?id=82217,http://www.tempe.gov/waterquality,,"165,000",Surface water,"ATTN Tara Ford
Mail Stop 38-1 PO BOX 5002
TEMPE, AZ 85280",480-350-2855,TEMPE,Maricopa
MCMINNVILLE WATER & LIGHT,http://www.mc-power.com/pdf/CCRpdf.pdf,http://www.mc-power.com,,"33,896",Surface water,"PO BOX 638
MCMINNVILLE, OR 97128",503-435-3103,,Yamhill
TULSA,http://www.cityoftulsa.org/city-services/water/quality.aspx,,,"471,000",Surface water,"Roy W. Foster, Water Supply Systems Mgr
175 E. 2nd St. Ste 1400
TULSA, OK 74103",918-596-1344,,Tulsa
SUMMERVILLE CPW (SC1810003),http://www.summervillecpw.com/waterqualityreport,http://www.summervillecpw.com,,"81,750",Surface water purchased,"SUMMERVILLE CPW
PO BOX 817
SUMMERVILLE, SC 29484-0817",843-875-8757,SUMMERVILLE,Dorchester
CITY OF GARLAND,http://www.ci.garland.tx.us/Home/Departments/Utility+Services/Water+Utilities/Water+Quality+Reports.htm,,,"236,786",Surface water purchased,"PO BOX 469002
GARLAND, TX 75046-9002",214-794-8904,,Dallas
MACON WATER AUTHORITY,http://www.maconwater.org/news/annualreports.aspx,,,"130,024",Surface water,"790 SECOND STREET
MACON, GA 31202",478-464-5620,,Bibb
MEDFORD WATER COMMISSION,http://www.medfordwater.org/Files/ConsumerConfidenceReport.pdf,http://www.medfordwater.org,,"91,000",Surface water,"200 S IVY STREET, ROOM 177
MEDFORD, OR 97501",541-774-2728,,Jackson
MADISON,https://www.madisonga.com/ArchiveCenter/ViewFile/Item/5311,http://www.madisonga.com/159/Utilities,,"5,215",Surface water,"POB 32
MADISON, GA 30650-0032",706-342-1251,MADISON,Morgan
FAIRBORN PUBLIC WATER SYSTEM,http://www.ci.fairborn.oh.us/water/Docs/2012%20water%20quality%20report%20final.pdf,http://www.ci.fairborn.oh.us/dept/water.html,,"32,350",Ground water,"794 KNOLLWOOD CIR SW
WASHINGTON COURT HOUSE, OH 43160",937-987-2477,,Greene
CITY OF GRAND PRAIRIE,http://www.gptx.org/index.aspx?page=97,,,"187,050",Surface water purchased,"PO BOX 534045
GRAND PRAIRIE, TX 75053-4045",972-237-8035,,Dallas
"MILWAUKIE, CITY OF",http://www.milwaukieoregon.gov/sites/default/files/fileattachments/water_quality_report_for_2013_draft_2.pdf,http://www.milwaukieoregon.gov/publicworks/water-division-information,,"20,500",Ground water,"6101 SE JOHNSON CREEK BLVD
MILWAUKIE, OR 97206",503-786-7615,,Clackamas
EAST PEORIA,http://www.gemgrp.com/eReports/CNIL017531-1Y17.pdf ,http://cityofeastpeoria.com,City of East Peoria,"23,140",Ground water,"2232 E. Washington St.
EAST PEORIA, IL 61611",309-427-7653,EAST PEORIA,Tazewell
LITTLETON WATER AND LIGHT DEPT,http://www.littletonwaterandlight.org/water_quality.php,http://www.littletonwaterandlight.org,,"6,010",Surface water,"LITTLETON WATER AND LIGHT DEPT
65 LAFAYETTE AVE
LITTLETON, NH 03561",,LITTLETON,Grafton
PORTLAND WATER DISTRICT-GREATER,http://www.pwd.org/news/publications.php,,,"136,945",Surface water,"PO BOX 3553
PORTLAND, ME 04102",207-523-5270,"CAPE ELIZABETH, CUMBERLAND, FALMOUTH, GORHAM, PORTLAND, RAYMOND, SCARBOROUGH, SOUTH PORTLAND, STANDISH, WESTBROOK, WINDHAM",Cumberland
MISSOULA WATER,http://www.ci.missoula.mt.us/ArchiveCenter/ViewFile/Item/11705,http://www.ci.missoula.mt.us/1983/Missoula-Water,Mountain Water Company,"68,200",Ground water,"1345 W BROADWAY
MISSOULA, MT 59802",406-552-6753,MISSOULA,Missoula
POCATELLO CITY OF,https://www.pocatello.us/Archive.aspx?AMID=43,https://www.pocatello.us/215/Water,,"56,266",Ground water,"911 N 7TH AVE
PO BOX 4169
POCATELLO, ID 83205",208-234-6174,POCATELLO,Bannock
SAUGUS WATER DEPT. (MWRA),http://www.mwra.com/water/html/awqr.htm,http://www.mwra.com,,"24,703",Surface water purchased,"515 MAIN ST
SAUGUS, MA 01906",7812314145,SAUGUS,Essex
TUCSON CITY OF,http://www.ci.tucson.az.us/water/annual_wq_reports.htm,,,"675,686",Ground water,"
PO BOX 27210
TUCSON, AZ 85726",520-837-2430,TUCSON,Pima
CHESTER WATER AUTHORITY,http://www.chesterwater.com/waterquality/CCR2014.pdf,http://www.chesterwater.com,,"140,437",Surface water,"P.O. BOX 467
CHESTER, PA 19016",610-876-8185,,Delaware
FINDLAY CITY,http://www.findlayohio.com,http://www.findlayohio.com,,"54,040",Surface water,"318 DORNEY PLZ STE 310
FINDLAY, OH 45840-3368",419-424-7137,,Hancock
HARFORD COUNTY D.P.W.,http://www.harfordcountymd.gov/dpw/ws/,,,"104,567",Surface water,"Harford County Dept. of Sewer and Water
220 S. Main Street
BEL AIR, MD 21014",410-638-3939,,Harford
CITY OF HOUSTON,http://documents.publicworks.houstontx.gov/document-center/consumer-confidence-report/water-quality-report-2009/details.htm,,,"2,231,588",Surface water,"PO BOX 1562
HOUSTON, TX 77251-1562",832-393-1000,,Harris
LEES SUMMIT PWS,http://cityofls.net/Utilities/Water-System/Drinking-Water-Quality.aspx,,,"97,135",Surface water purchased,"220 SE GREEN ST
PO BOX 1600
LEES SUMMIT, MO 64063-0000",816-969-1925,LEES SUMMIT,Jackson
PAGOSA AREA WSD,http://www.pawsd.org/2010-CCR.html,http://www.pawsd.org/,,"11,069",Surface water,"
PO BOX 4610
PAGOSA SPRINGS, CO 81147",970-731-7641,,Archuleta
CITY OF ANAHEIM,http://www.anaheim.net/article.asp?id=1206,,,"362,896",Surface water,"201 S. Anaheim Blvd., Suite 601
ANAHEIM, CA 92805",714-765-4956,ANAHEIM,Orange
CITY OF ANTIOCH,http://www.ci.antioch.ca.us/CityGov/PublicWorks/WaterDivision.htm,,,"113,061",Surface water,"PO BOX 5007
ANTIOCH, CA 94531-5007",925-779-7028,ANTIOCH,Contra Costa
ELGIN,http://www.cityofelgin.org/index.aspx?NID=201,http://www.cityofelgin.org/index.aspx?nid=75,,"108,188",Surface water,"CITY OF ELGIN
150 DEXTER COURT
ELGIN, IL 60120",847-931-6159,ELGIN,Kane
MANCHESTER WATER WORKS,http://www.manchesternh.gov/website/Departments/WaterWorks/ConsumerConfidence/tabid/410/Default.aspx,,,"133,000",Surface water,"281 LINCOLN ST
MANCHESTER, NH 03103",,MANCHESTER,Hillsborough
CITY OF DALY CITY,http://www.dalycity.org/City_Hall/Departments/wwr/Consumer_Confidence_Reports_of_Water_Quality/report2007.htm,,,"102,593",Surface water purchased,"153 LAKE MERCED BLVD
DALY CITY, CA 94015",650-991-8201,DALY CITY,San Mateo
CITY OF IRVING,http://www.cityofirving.org/water-utilities/,,,"238,829",Surface water purchased,"825 W IRVING BLVD
IRVING, TX 75060-2845",972-721-2410,,Dallas
CITY OF DIXON,http://www.sidwater.org/index.aspx?nid=126,http://www.sidwater.org,,"9,037",Ground water,"600 EAST A ST.
DIXON, CA 95620-3697",707-678-7000,,Solano
CITY OF FAIRFIELD,http://www.ci.fairfield.ca.us/gov/depts/pw/water/rpts.asp,,,"112,140",Surface water,"1000 WEBSTER STREET
FAIRFIELD, CA 94533-4836",707-428-7481,FAIRFIELD,Solano
CITY OF FRESNO,http://www.fresno.gov/Government/DepartmentDirectory/PublicUtilities/Watermanagement/WaterQuality.htm,,,"537,659",Surface water,"1910 EAST UNIVERSITY AVE.
FRESNO, CA 93703",559-621-5314,FRESNO,Fresno
GOSHEN WATER UTILITY,http://www.ci.goshen.in.us/files/43596575.pdf,http://www.ci.goshen.in.us/260451.html,,"32,267",Ground water,"308 North 5th Street
GOSHEN, IN 46528-2802",574-534-5701,GOSHEN,Elkhart
CITY OF FULLERTON,http://www.ci.fullerton.ca.us/depts/engineering/water_system_management_n_supply/water_quality/default.asp,,,"140,392",Surface water purchased,"303 W. Commonwealth Ave.
FULLERTON, CA 92832",714-738-6864,FULLERTON,Orange
CITY OF GARDEN GROVE,http://www.ci.garden-grove.ca.us/?q=pw/waterquality,,,"174,226",Surface water purchased,"13802 Newhope St.
GARDEN GROVE, CA 92843",714-741-5534,GARDEN GROVE,Orange
SOMERVILLE WATER DEPT. (MWRA),http://www.mwra.com/water/html/awqr.htm,http://www.mwra.com,,"81,322",Surface water purchased,"17 FRANEY ROAD
SOMERVILLE, MA 02145",6176256600,SOMERVILLE,Middlesex
CITY OF HAYWARD,http://user.govoutreach.com/hayward/faq.php?cid=11195,,,"151,600",Surface water purchased,"24499 SOTO RD
HAYWARD, CA 94544-1430",510-881-7901,HAYWARD,Alameda
CITY OF HUNTINGTON BEACH,http://www.surfcity-hb.org/Government/Departments/Public_Works/utilities/Quality/,,,"201,000",Surface water purchased,"PO BOX 190
HUNTINGTON BEACH, CA 92648",714-536-5503,HUNTINGTON BEACH,Orange
SOUTHBOROUGH DPW WATER DIVISION (MWRA),http://www.mwra.com/water/html/awqr.htm,http://www.mwra.com,,"10,401",Surface water purchased,"147 CORDAVILLE RD
SOUTHBOROUGH, MA 01772",5084851210,SOUTHBOROUGH,Worcester
"DURHAM, CITY OF",http://www.durhamnc.gov/departments/wm/water_quality.cfm,,,"282,343",Surface water,"101 CITY HALL PLAZA
DURHAM, NC 27701",919-560-4381,DURHAM,Durham
CITY OF LIVERMORE,http://www.cityoflivermore.net/civicax/filebank/documents/7850/,http://www.cityoflivermore.net/citygov/pw/wrd/service/default.asp,,"30,000",Surface water purchased,"101 W JACK LONDON BLVD
LIVERMORE, CA 94551-7632",925-960-8168,LIVERMORE,Alameda
SOUTHBRIDGE WATER DEPARTMENT,http://www.ci.southbridge.ma.us/DPWwater.asp,http://www.ci.southbridge.ma.us/DPWwater.asp,,"15,287",Surface water,"185 GUELPHWOOD RD
SOUTHBRIDGE, MA 01550",5087643207,SOUTHBRIDGE,Worcester
CITY OF MARTINEZ,http://www.ccwater.com/publications/index.asp?sec=wqreports,http://www.cityofmartinez.org/depts/public_works/water.asp,,"35,375",Surface water,"525 HENRIETTA ST
MARTINEZ, CA 94553-2337",925-372-3587,MARTINEZ,Contra Costa
CITY OF MILLBRAE,http://www.ci.millbrae.ca.us/CCR,http://www.ci.millbrae.ca.us/index.aspx?page=100,,"22,795",Surface water purchased,"621 MAGNOLIA AVENUE
MILLBRAE, CA 94030",650-259-2374,MILLBRAE,San Mateo
CITY OF MILPITAS,http://www.ci.milpitas.ca.gov/government/pworks/water_quality.asp,http://www.ci.milpitas.ca.gov/,,"74,865",Surface water purchased,"1265 N. Milpitas Blvd.
MILPITAS, CA 95035",408-586-2602,MILPITAS,Santa Clara
CITY OF MORGAN HILL,http://www.morgan-hill.ca.gov/documentcenter/view/10731,http://www.morganhill.ca.gov,,"44,513",Ground water,"100 Edes Ct.
MORGAN HILL, CA 95037",408-776-7333,MORGAN HILL,Santa Clara
SPRINGFIELD WATER AND SEWER COMMISSION,http://www.waterandsewer.org/,,,"230,331",Surface water,"PO BOX 995
SPRINGFIELD, MA 01101",4133103500,SPRINGFIELD,Hampden
CITY OF BETHLEHEM,http://www.bethlehem-pa.gov/dept/water_sewer/consumerConfidenece/index.htm,,,"117,259",Surface water,"10 EAST CHURCH ST
BETHLEHEM, PA 18018",610-865-7207,,Northampton
CITY OF LANCASTER,http://cityoflancasterpa.com/lancastercity/lib/lancastercity/2012_annual_drinking_water_quality_report_city_of_lancaster.pdf,http://cityoflancasterpa.com/lancastercity/site/default.asp,,"120,000",Surface water,"120 N DUKE ST PO BOX 1599
LANCASTER, PA 17603",717-291-4738,,Lancaster
CITY OF ORANGE,http://www.cityoforange.org/depts/publicworks/water_services/default.asp,,,"140,094",Surface water purchased,"189 South Water Street
ORANGE, CA 92866",714-288-2475,ORANGE,Orange
CITY OF PLEASANTON,http://www.cityofpleasantonca.gov/pdf/awqr15.pdf,http://www.cityofpleasantonca.gov,,"79,201",Surface water purchased,"PO Box 520
PLEASANTON, CA 94566-0802",925-931-5529,PLEASANTON,Alameda
CITY OF REDDING,http://www.ci.redding.ca.us/water/quality.htm,http://www.ci.redding.ca.us/water/index.html,,"87,113",Surface water,"777 Cypress Ave.
REDDING, CA 96001",530-224-6040,REDDING,Shasta
CITY OF ROSEVILLE,http://www.roseville.ca.us/eu/water_utility/water_quality.asp,,,"131,057",Surface water,"2005 Hilltop Circle
ROSEVILLE, CA 95747",916-774-5513,ROSEVILLE,Placer
CITY OF SACRAMENTO MAIN,http://www.cityofsacramento.org/utilities/media-room/publications.cfm,,,"501,344",Surface water,"7501 Collegetown Drive
SACRAMENTO, CA 95826",916-808-8667,SACRAMENTO,Sacramento
STONEHAM WATER DEPT (MWRA SUPPLY),http://www.mwra.com/water/html/awqr.htm,http://www.mwra.com,,"21,437",Surface water purchased,"16 PINE STREET
STONEHAM, MA 02180",7814380760,STONEHAM,Middlesex
CITY OF LAREDO,http://www.cityoflaredo.com/Utilities05/index.htm,,,"259,113",Surface water,"1110 HOUSTON ST
LAREDO, TX 78040-8019",956-791-7300,,Webb
CITY OF SANTA ANA,http://www.santa-ana.org/pwa/default.asp,,,"338,247",Surface water purchased,"220 SOUTH DAISY AVE. BLDG A
SANTA ANA, CA 92703",714-647-3378,SANTA ANA,Orange
CITY OF SANTA CLARA,http://www.santaclaraca.gov/pub_utility/ws_water_quality.html,,,"117,200",Surface water purchased,"1500 Warburton Avenue
SANTA CLARA, CA 95050",408-615-2018,SANTA CLARA,Santa Clara
CITY OF STOCKTON,http://www.stocktongov.com/MUD/General/water/water_quality.cfm,,,"161,327",Surface water,"2500 NAVY DRIVE
STOCKTON, CA 95206",209-937-8438,STOCKTON,San Joaquin
CITY OF SUNNYVALE,http://www.sunnyvale.ca.gov/Departments/PublicWorks/Water/WaterQualityReport.aspx,,,"147,055",Surface water purchased,"P.O. BOX 3707
SUNNYVALE, CA 94088",408-730-7578,SUNNYVALE,Santa Clara
"EDGEWATER, CITY OF",http://www.cityofedgewater.org/index.php/main-menu/departments/environmental-services/utilities/water-plant,http://www.cityofedgewater.org/,,"23,626",Ground water,"CITY OF EDGEWATER
P.O. BOX 100
EDGEWATER, FL 32132-0100",386-424-2490,EDGEWATER,Volusia
CITY OF VACAVILLE,http://www.cityofvacaville.com/departments/public_works/water_quality_faq.php,http://www.cityofvacaville.com,,"96,735",Surface water,"PO BOX 220
ELMIRA, CA 95625-0220",707-469-6412,VACAVILLE,Solano
CITY OF VALLEJO,http://www.ci.vallejo.ca.us/GovSite/default.asp?serviceID1=669&Frame=L1,,,"118,470",Surface water,"202 Flemming Hill Road
VALLEJO, CA 94589-2237",707-648-4308,VALLEJO,Solano
GAHANNA CITY PWS,http://www.gahanna.gov/ccr-2019,http://www.gahanna.gov,City of Gahanna,"33,323",Surface water purchased,"200 S HAMILTON RD
GAHANNA, OH 43230",614-342-4005,,Franklin
NORTH FULTON COUNTY,http://www.fultoncountyga.gov/publicworks-home/2838-annual-drinking-water-quality-reports,,,"437,032",Surface water purchased,"1030 MARIETTA HWY
ROSWELL, GA 30075",404-612-9429,,Fulton
CITY OF WESTMINSTER,http://www.westminster-ca.gov/depts/pw/water/customer_confidence/default.asp,http://www.westminster-ca.gov/depts/pw/water/default.asp,,"96,179",Surface water purchased,"14381 OLIVE STREET
WESTMINSTER, CA 92683",714-548-3693,WESTMINSTER,Orange
PUEBLO BOARD OF WW,http://www.pueblowater.org/waterqualityrep.html,,,"112,019",Surface water,"319 W FOURTH ST
PUEBLO, CO 81003",719-584-0265,,Pueblo
SANFORD WATER DISTRICT,http://www.sanfordwater.org/products/ccr/CCR.pdf,http://www.sanfordwater.org,,"14,025",Ground water,"PO BOX 650
SANFORD, ME 04073",207-324-2312,SANFORD,York
LOUDOUN WATER - CENTRAL SYSTEM,http://www.loudounwater.org/Residential-Customers/Water-Quality-and-Your-Health/,,,"314,965",Surface water,"44865 Loudoun Water Way
ASHBURN, VA 20147",571-291-7745,,Loudoun
HOWARD COUNTY D.P.W. DISTRIBUTION,http://www.co.ho.md.us/DPW/DPW_HomePage.htm,,,"247,000",Surface water purchased,"8250 OLD MONTGOMERY ROAD
COLUMBIA, MD 21045",410-313-4997,,Howard
EMERALD COAST UTILITIES AUTHORITY,http://www.ecua.fl.gov/system/files/CCR2010_single.pdf,http://www.ecua.fl.gov,,"255,884",Ground water,"9255 STURDEVANT ST.
PO BOX 17089
PENSACOLA, FL 32522-7089",850-969-3373,PENSACOLA,Escambia
CITY OF MCKINNEY,http://www3.mckinneytexas.org/www/publicworks.aspx?id=666,,,"169,710",Surface water purchased,"PO BOX 517
MCKINNEY, TX 75070-8013",972-547-7507,,Collin
CITY OF MESQUITE,http://www.cityofmesquite.com/utilities/confidence.php,,,"143,350",Surface water purchased,"PO BOX 850137
MESQUITE, TX 75185-0137",972-834-7099,,Dallas
METROPOLITAN DISTRICT COMMISSION,http://www.themdc.com/waterquality.htm,,,"390,887",Surface water,"555 Main Street
HARTFORD, CT 06142-0800",860-278-7850,"BERLIN, BLOOMFIELD, CROMWELL, EAST GRANBY, EAST HARTFORD, FARMINGTON, GLASTONBURY, HARTFORD, MANCHESTER, NEWINGTON, PORTLAND, ROCKY HILL, SOUTH WINDSOR, WEST HARTFORD, WETHERSFIELD, WINDSOR, WINDSOR LOCKS",Hartford
CITY OF MIDLAND WATER PURIFICATION PLANT,http://www.midlandtexas.gov/Archive.aspx?AMID=36,http://www.midlandtexas.gov,,"132,950",Surface water,"PO BOX 1152
MIDLAND, TX 79702-1152",432-685-7100,,Midland
COACHELLA VWD: COVE COMMUNITY,http://www.cvwd.org/news/publicinfo.php,,,"280,000",Ground water,"75-515 Hovley Lane East
PALM DESERT, CA 92211",760-398-2651,,Riverside
YUMA CITY OF,http://www.YumaAZ.gov/WaterQualityReport,http://www.YumaAZ.gov/Utilities,,"103,264",Surface water,"
155 W 14TH ST
YUMA, AZ 85364",928-783-1271,YUMA,Yuma
JACKSON TWP MUA,http://www.jacksonmua.com/Town_DWQR2014.html,http://www.jacksonmua.com/index.html,,"35,424",Ground water,"135 MANHATTAN ST
JACKSON, NJ 08537",732-928-2222,JACKSON TWP.-1511,Ocean
MO AMERICAN JEFFERSON CITY DISTRICT,http://water.com/CCR.html,http://water.com/CCR.html,,"27,117",Surface water,"906 WEST HIGH STREET
JEFFERSON CITY, MO 65109-0000",573-364-3801,JEFFERSON CITY,Cole
