Water System Name,CCR Website,Water System Website,Water System Alias,Population Served,Source Type,System Address,Contact Phone,Cities Served,Counties Served
GRAMBLING WATER SYSTEM,,,,"4,949",Ground water,"CITY OF GRAMBLING
P O BOX 109
GRAMBLING, LA 71245",318-247-6088,,Lincoln Parish
DENNIS WATER DISTRICT,,,,"65,000",Ground water,"P.O. BOX 2000
SOUTH DENNIS, MA 02660",5083983351,DENNIS,Barnstable
ASH TOWNSHIP,,,,"7,350",Surface water purchased,"1677 Ready Road
PO Box 387
CARLETON, MI 48117",734-654-8510,CARLETON,Monroe
WESTERLY WATER DEPARTMENT,,,,"38,000",Ground water,"68 WHITE ROCK ROAD
WESTERLY, RI 02891",401-348-2561,WESTERLY,Washington
MILLINGTON WATER DEPT,,,,"8,355",Ground water,"CITY HALL, 7930 NELSON STREET
MILLINGTON, TN 38053",901-873-5701,MILLINGTON,Shelby
MASON CO PSD-LAKIN DIST,,,,"3,323",Ground water,"
332 VIAND STREET
POINT PLEASANT, WV 25550",304-675-8940,"LAKIN (LAKIN STATE HOSPITAL), POINT PLEASANT",Mason
SHELBY COUNTY WATER SYSTEM,,,,"35,982",Surface water,"200 West College Street, Room 145
200 West College Street, Room 145
COLUMBIANA, AL 35051",205-670-6540,COLUMBIANA,Shelby
COWETA WATER & SEWER AUTH.,,,,"68,803",Surface water,"545 CORINTH RD
NEWNAN, GA 30263",770-254-3710,NEWNAN,Coweta
ELDRIDGE WATER SUPPLY,,,,"5,651",Ground water,"ATTN MARK SCHMIDT UTILITY MGR
305 N 3RD ST   PO BOX 375
ELDRIDGE, IA 52748",563-285-3923,ELDRIDGE,Scott
GRAMERCY WATERWORKS,,,,"3,613",Surface water,"Mayor Steve Nosacka
P.O Box 340
GRAMERCY, LA 70052",225-869-4403,,St. James Parish
EPCOR WATER - LAKE HAVASU,,,,"4,640",Ground water,"STE 300
2355 W PINNACLE PEAK RD
PHOENIX, AZ 85027",623-445-2406,LAKE HAVASU CITY,Mohave
DEVENS  MASSDEVELOPMENT,,,,"6,500",Ground water,"33 ANDREWS PKWY
DEVENS, MA 01434",9787842931,AYER,Middlesex
"GRAND ISLAND, CITY OF",,,,"51,440",Ground water,"PO BOX 1968
GRAND ISLAND, NE 68802-1968",308-385-5444,GRAND ISLAND,Hall
EDGEFIELD CO W&SA (1920001),,,,"24,978",Surface water,"PO BOX 416
EDGEFIELD, SC 29824",803-279-1503,NORTH AUGUSTA,Edgefield
BROOKSVILLE  CITY OF,,,,"11,500",Ground water,"201 HOWELL AVE.
BROOKSVILLE, FL 34601",352-544-5482,BROOKSVILLE,Hernando
"EAGLE, CITY OF (EASTERN ZONE)", http://bit.ly/coewater2019,http://www.cityofeagle.org/water,"City of Eagle Water Eastern Zone, Eagle City Water Eastern Zone","3,683",Ground water,"660 E CIVIC LN
EAGLE, ID 83616",208-489-8777,,Ada
BURLINGTON TWP W DEPT,,,,"22,594",Surface water purchased,"851 OLD YORK ROAD
BURLINGTON, NJ 08016",609-239-5903,BURLINGTON TWP.-0306,Burlington
BATH VILLAGE CONSOLIDATED SAMPLING AREA,,,,"6,298",Ground water,"PO BOX 310
BATH, NY 14810",607-776-3072,BATH (V),Steuben
BCWSA MAIN LOWER SOUTH,,,,"52,621",Surface water purchased,"1275 ALMSHOUSE RD.
WARRINGTON, PA 18976",215-343-2538,,Bucks
MINOR HILL WATER UTIL DIST,,,,"6,808",Surface water purchased,"P.O. BOX 124
MINOR HILL, TN 38473",931-565-3436,,Giles
SLOCOMB WATER WORKS AND SEWER BOARD,,,,"3,600",Ground water,"
P.O. Box 1147
SLOCOMB, AL 36375",334-886-9189,SLOCOMB,Geneva
"EAGLE, CITY OF (WESTERN ZONE)", http://bit.ly/coewater2019,https://www.cityofeagle.org/water,"City of Eagle Western Zone, Eagle City Water Western Zone","3,377",Ground water,"660 E CIVIC LN
EAGLE, ID 83616",208-489-8777,,Ada
EPCOR WATER - MOHAVE,,,,"36,330",Ground water,"
11201 WEST ALABAMA AVE
YOUNGTOWN, AZ 85363",623-445-2431,BULLHEAD CITY,Mohave
DIGHTON WATER DISTRICT,,,,"4,709",Surface water purchased,"192 WILLIAMS STREET
NORTH DIGHTON, MA 02764",5088249390,DIGHTON,Bristol
IVINS,https://www.ivins.com/wp-content/uploads/2020/06/2019-CCR.pdf,http://www.ivins.com/,,"8,700",Surface water purchased,"482 N BUR SAGE TRAIL
IVINS, UT 84738-6615",435-634-0689,,Washington
SMITHS WATER AND SEWER AUTHORITY,,,,"30,684",Surface water,"
P O BOX 727
SMITH, AL 36877",334-297-8362,SMITHS,Lee
EPCOR WATER - NORTH EAST AGUA FRIA,,,,"10,087",Ground water,"
11201 WEST ALABAMA AVE
YOUNGTOWN, AZ 85363",623-445-2431,PHOENIX,Maricopa
BRYAN CITY,,,,"8,545",Ground water,"841 E EDGERTON ST
BRYAN, OH 43506",419-633-6101,,Williams
FREDERICK,,,,"3,940",Surface water,"The Honorable Eddie Whitworth, Mayor
P.O. BOX 399
FREDERICK, OK 73542",580-335-7551,,Tillman
EDISTO BEACH TOWN OF (SC1510006),,,,"5,568",Ground water,"TOWN OF EDISTO BEACH
2414 MURRAY ST
EDISTO ISLAND, SC 29438",843-869-2505,EDISTO BEACH,Colleton
BLOCK HOUSE MUD,,,,"6,618",Surface water purchased,"PO BOX 129
LEANDER, TX 78646-0129",512-537-3093,,Williamson
SNEAD WATER WORKS,,,,"5,958",Ground water,"87169 US Highway 278
PO BOX 505
SNEAD, AL 35952",205-466-3200,,Blount
EPCOR WATER - NORTH MOHAVE VALLEY,,,,"5,051",Ground water,"
11201 WEST ALABAMA AVE
YOUNGTOWN, AZ 85363",623-445-2431,BULLHEAD CITY,Mohave
HILLDALE WATER DISTRICT,,,,"5,403",Ground water,"4326 LEE RD
VICKSBURG, MS 39180",601-636-8475,,Warren
BUTLER WATER DEPT,,,,"7,630",Surface water,"1 ACE ROAD
BUTLER, NJ 07405",973-919-7628,"BLOOMINGDALE BORO-1601, BUTLER BORO-1403, KINNELON BORO-1415, WEST MILFORD TWP.-1615","Morris, Passaic"
MONTEAGLE PUBLIC UTILITY BOARD,,,,"3,459",Surface water,"P.O. BOX 127
MONTEAGLE, TN 37356",931-924-2265,MONTEAGLE,Grundy
EAST GREENACRES IRRIGATION DIST,,,,"9,889",Ground water,"2722 N MCGUIRE RD
POST FALLS, ID 83854",208-773-7579,,Kootenai
EPCOR WATER - PARADISE VALLEY/SCOTTSDALE,,,,"12,000",Ground water,"
11201 WEST ALABAMA AVE
YOUNGTOWN, AZ 85363",623-445-2431,PARADISE VALLEY,Maricopa
CSU FOOTHILLS CAMPUS,,,,"4,483",Surface water purchased,"CSU 6030 CAMPUS DELIVERY
FORT COLLINS, CO 80523-6030",970-491-0117,,Larimer
WILMINGTON WATER DEPARTMENT,http://76.12.60.78/departments/pubworks_waterquality.htm,,,"107,976",Surface water,"Department of Public Works
800 North French Street
WILMINGTON, DE 19801",302-573-5522,WILMINGTON,New Castle
BRIDGEVIEW,,,,"16,446",Surface water purchased,"7500 S. Oketo Avenue
BRIDGEVIEW, IL 60455",708-594-2525,BRIDGEVIEW,Cook
MONTEREY WATER DEPT,,,,"4,480",Surface water,"P.O. BOX 97
MONTEREY, TN 38574",931-839-2323,MONTEREY,Putnam
CSU MAIN AND WEST HOUSING CAMPUS,,,,"27,375",Surface water purchased,"CSU 6030 CAMPUS DELIVERY
FORT COLLINS, CO 80523-6030",970-491-0117,,Larimer
SOUTH ALABAMA UTILITIES WATER SYSTEM,,,,"39,249",Ground water,"P O Box 428
8100 Joy Street
CITRONELLE, AL 36522",251-649-4316,CITRONELLE,Mobile
GREATER WARD 1 WATERWORKS DISTRICT,,,,"3,333",Ground water,"GREATER WARD ONE WATERWORKS DISTRICT
P O BOX 637
RUSTON, LA 71273",318-255-7995,,Lincoln Parish
EPCOR WATER - SUN CITY,,,,"38,016",Ground water,"
11201 WEST ALABAMA AVE
YOUNGTOWN, AZ 85363",623-445-2431,SUN CITY,Maricopa
DOUGLAS WATER DEPARTMENT,,,,"3,855",Ground water,"P.O. BOX 624, 29 CHARLES ST.
DOUGLAS, MA 01516",5084762400,DOUGLAS,Worcester
CSU SOUTH CAMPUS,,,,"5,164",Surface water purchased,"CSU 6030 CAMPUS DELIVERY
FORT COLLINS, CO 80523-6030",970-491-0117,FORT COLLINS,Larimer
SOUTH BULLOCK COUNTY WATER AUTHORITY,,,,"8,601",Ground water,"
PO BOX 30
UNION SPRINGS, AL 36089",334-738-2500,UNION SPRINGS,Bullock
EPCOR WATER - SUN CITY WEST,,,,"25,362",Ground water,"
11201 WEST ALABAMA AVE
YOUNGTOWN, AZ 85363",623-445-2431,SUN CITY WEST,Maricopa
HIWANNEE WATER ASSOCIATION #1,,,,"3,693",Ground water,"929 WAYNE ST
WAYNESBORO, MS 39367",601-735-5249,,Wayne
CLARK COUNTY CONS PWSD 1,,,,"7,140",Ground water,"RR1 BOX 30
WILLIAMSTOWN, MO 63473-0000",573-853-4550,WILLIAMSTOWN,Clark
SOUTH CRENSHAW COUNTY WATER AUTHORITY,,,,"5,490",Ground water,"
P O BOX 152
BRANTLEY, AL 36009",334-527-3061,BRANTLEY,Crenshaw
BRIGHTON,,,,"7,182",Surface water purchased,"206 SOUTH MAIN STREET
P.O. BOX 458
BRIGHTON, IL 62012",618-372-8860,BRIGHTON,Macoupin
EPCOR WATER - TIERRA DEL RIO,,,,"4,688",Ground water,"
11201 WEST ALABAMA AVE
YOUNGTOWN, AZ 85363",623-445-2431,PEORIA,Maricopa
DRACUT WATER SUPPLY DISTRICT,http://www.dracutwater.com/pdfs/dws_AR10.pdf,HTTP://www.dracutwater.com,,"25,741",Surface water purchased,"59 HOPKINS ST
DRACUT, MA 01826",9789570441,DRACUT,Middlesex
CENTRAL HOOKSETT WATER PCT,,,,"4,300",Surface water purchased,"32 INDUSTRIAL PARK DR
PO BOX 16322
HOOKSETT, NH 03106",,HOOKSETT,Merrimack
ELECTRIC CITY UTILITIES (0410012),,,,"38,594",Surface water purchased,"314 TRIBBLE ST
ANDERSON, SC 29625",864-231-5230,ANDERSON,Anderson
MORRISTOWN WATER SYSTEM,,,,"37,625",Surface water,"1833 WALTERS DR.
MORRISTOWN, TN 37814",423-317-6314,MORRISTOWN,Hamblen
"NEWCASTLE, CITY OF",,,,"3,541",Ground water,"10 W Warwick St
NEWCASTLE, WY 82701",307-746-3535,NEWCASTLE,Weston
SOUTH DALLAS WATER AUTHORITY,,,,"3,669",Ground water,"Physical-4344 AL HWY 41 - Selma, AL 3670
P O Box 146
SARDIS, AL 36775",334-875-5607,SARDIS,Dallas
CANAAN UTILITIES,,,,"4,428",Ground water purchased,"P.O. Box 13
CANAAN, IN 47224",812-839-4000,CANAAN,Jefferson
KIRTLAND AIR FORCE BASE,,,,"22,500",Ground water,"377 OMRS/SGXB
2050A 2nd Street SE, Bldg 47
ALBUQUERQUE, NM 87117",505-846-4259,ALBUQUERQUE,Bernalillo
BALDWIN WATERWORKS,,,,"3,956",Ground water,"400 Cedar St
Baldwin, WI 54002",,BALDWIN,St. Croix
BRENTWOOD WATER ASSOCIATION,,,,"5,127",Surface water purchased,"P O BOX 627
GLEN ALPINE, NC 28628",828-584-4566,GLEN ALPINE,Burke
"CHARLOTTESVILLE, CITY OF",,,,"48,019",Surface water purchased,"305 4th Street, NW
P.O. Box 911
CHARLOTTESVILLE, VA 22902",434-970-3819,CHARLOTTESVILLE,
SOUTH MARENGO CO WATER & FIRE PRO AUTH,,,,"5,610",Surface water purchased,"
P O BOX 480388
LINDEN, AL 36748",334-295-5300,LINDEN,Marengo
EPCOR WATER-WILLOW VALLEY / KING STREET,http://www.gwresources.com/resources/documents/residents/qualityreports/willowvalley/kingstreet_2013.pdf,http://www.gwresources.com/,,"3,864",Ground water,"STE 300
2355 W PINNACLE PEAK RD
PHOENIX, AZ 85027",623-445-2406,MOHAVE VALLEY,Mohave
"GRETNA, CITY OF",,,,"10,852",Ground water,"PO BOX 69
GRETNA, NE 68028-0069",402-332-3336,GRETNA,Sarpy
CALDWELL WATER DEPT,,,,"7,822",Surface water purchased,"1 PROVOST SQUARE
CALDWELL, NJ 07006",973-226-6348,CALDWELL BORO-0703,Essex
BRENTWOOD-JAMESTOWN ROAD,,,,"5,362",Surface water purchased,"P O BOX 627
GLEN ALPINE, NC 28628",828-584-4566,MORGANTON,Burke
"BEVERLY HILLS-CITY, WATER DEPT.",http://www.beverlyhills.org/services/utilities/water/quality.asp,,,"43,258",Surface water purchased,"345 FOOTHILL ROAD
BEVERLY HILLS, CA 90210",310-285-2486,BEVERLY HILLS,Los Angeles
MOUNT PLEASANT WAT SYS #1,,,,"8,081",Groundwater under influence of surface water,"P.O. BOX 426
MOUNT PLEASANT, TN 38474",931-379-7717,MOUNT PLEASANT,Maury
GRETNA WATERWORKS,,,,"17,802",Surface water,"CITY OF GRETNA WATERWORKS
PO BOX 404
GRETNA, LA 70054",504-363-1540,,Jefferson Parish
MOUNTAIN CITY WATER DEPT.,,,,"11,191",Surface water,"200 SILVER LAKE ROAD
MOUNTAIN CITY, TN 37683",423-727-8561,MOUNTAIN CITY,Johnson
JORDAN VALLEY WCD,,,,"82,500",Surface water,"8215 SOUTH  1300 WEST
WEST JORDAN, UT 84088",801-565-4300,,Salt Lake
SOUTHSIDE WATER WORKS,,,,"11,535",Ground water,"
3001 Highway 77
SOUTHSIDE, AL 35907",256-442-8707,SOUTHSIDE,Etowah
EMMETSBURG MUNICIPAL WATER DEPARTMENT,,,,"3,931",Ground water,"ATTN WATER SUPT
2021 MAIN ST
EMMETSBURG, IA 50536",712-852-2592,EMMETSBURG,Palo Alto
JORDANELLE SSD,,,,"6,500",Surface water,"PO BOX 519
HEBER CITY, UT 84032",435-654-9233,,Wasatch
SOUTHWEST ALABAMA WATER AUTHORITY,,,,"5,196",Ground water,"
P. O. Box 117
PETERMAN, AL 36471",251-564-2727,PETERMAN,Monroe
DUDLEY WATER DEPARTMENT,,,,"7,644",Ground water,"71 WEST MAIN ST
DUDLEY, MA 01571",5089498007,DUDLEY,Worcester
CLAY COUNTY PWSD 3,,,,"3,300",Ground water,"210 MAIN ST
PO BOX 266
HOLT, MO 64048-0000",816-320-3343,HOLT,Clay
"BREVARD, CITY OF",,,,"10,686",Surface water,"95 W MAIN ST
BREVARD, NC 28712",828-884-2770,BREVARD,Transylvania
SPANISH FORT WATER SYSTEM,,,,"9,264",Surface water purchased,"
P O BOX 7048
SPANISH FORT, AL 36577",251-626-3067,SPANISH FORT,Baldwin
BROADVIEW,,,,"7,932",Surface water purchased,"2350 SOUTH 25TH AVE
BROADVIEW, IL 60155",708-681-3600,BROADVIEW,Cook
BUCKEYE WATER DISTRICT - OHIO RIVER,,,,"10,300",Surface water,"1925 CLARK AVENUE
P.O. BOX 105
WELLSVILLE, OH 43968-0105",330-532-2959,,Columbiana
SPRING VALLEY WATER AUTHORITY,,,,"5,199",Surface water purchased,"
890 LaGrange Road
TUSCUMBIA, AL 35674",256-446-8510,TUSCUMBIA,Colbert
HORN LAKE WATER ASSOCIATION,,,,"12,601",Ground water,"P O BOX 151
HORN LAKE, MS 38637",662-393-0140,,DeSoto
MUNFORD WATER DEPT,,,,"9,560",Ground water,"60 WATER STREET
MUNFORD, TN 38058",901-837-5974,MUNFORD,Tipton
DACONO CITY OF,,,,"4,200",Surface water purchased,"
PO BOX 186
DACONO, CO 80514",303-710-0275,,Weld
SPRINGVILLE WATER WORKS,,,,"6,015",Surface water purchased,"
P O BOX 919
SPRINGVILLE, AL 35146",205-467-2704,SPRINGVILLE,St. Clair
CLAY COUNTY PWSD 6,,,,"4,700",Surface water purchased,"1061 COUCHMAN DR
PO BOX 227
KEARNY, MO 64060-0000",816-628-3220,KEARNEY,Clay
BAYVILLE (V),,,,"6,700",Ground water,"
34 School Street
BAYVILLE, NY 11709",516-628-1439,BAYVILLE (V),Nassau
WOONSOCKET WATER DIVISION,,,,"42,856",Surface water,"P.O. BOX B
1500 MANVILLE STREET
WOONSOCKET, RI 02895",401-767-9297,WOONSOCKET,Providence
MURFREESBORO WATER DEPARTMENT,,,,"100,535",Surface water,"P.O. BOX 1477
MURFREESBORO, TN 37133",615-848-3200,MURFREESBORO,Rutherford
ESTHERVILLE WATER TREATMENT PLANT,,,,"6,430",Ground water,"ATTN ANTHONY GRAY WATER SUPT
PO BOX 417
ESTHERVILLE, IA 51334",712-362-4215,ESTHERVILLE,Emmet
FAR WEST WATER & SEWER INC,,,,"32,425",Surface water,"12486 Foothill Blvd
YUMA, AZ 85367",928-542-2713,YUMA,Yuma
BEACON CITY,,,,"19,000",Surface water,"
96 Dennings Avenue
BEACON, NY 12508",845-831-3185,BEACON (C),Dutchess
BUCYRUS CITY,,,,"12,362",Surface water,"500 S SANDUSKY AVE
BUCYRUS, OH 44820-2623",419-562-6767,,Crawford
CAMAS MUNICIPAL WATER SEWER SYSTEM,http://www.ci.camas.wa.us/services/utilities/reports.htm,http://www.ci.camas.wa.us/services/utilities/reports.htm,,"28,181",Ground water,"616 NE 4th Ave
Camas, WA 98607",,,Clark
ST. ELMO-IRVINGTON WATER AUTHORITY,,,,"10,020",Ground water,"
P O BOX 190
ST ELMO, AL 36568",251-957-2885,,Mobile
LAN DEL WATER DISTRICT,,,,"7,302",Surface water purchased,"601 HOLIDAY PLAZA
LANSING, KS 66043",913-727-3350,LANSING,Leavenworth
FARMERS WATER CO CONTINENTAL,,,,"3,999",Ground water,"ATTN JOHN MCKINNEY
PO BOX 7
SAHUARITA, AZ 85629",520-419-7214,GREEN VALLEY,Pima
BLUE RIDGE WEST MUD,,,,"7,428",Ground water,"1980 POST OAK BLVD STE 1380
HOUSTON, TX 77056-3970",713-850-9000,,Fort Bend
KANAB CITY,,,,"4,770",Ground water,"238 W 100 N
KANAB, UT 84741",435-644-2534,,Kane
NORTHWEST RURAL WATER DISTRICT,,,,"5,998",Surface water purchased,"P.O. Box 2347 (526 Stone St.)
CODY, WY 82414",307-527-4426,CODY,Park
EVANSDALE WATER WORKS,,,,"4,751",Ground water,"ATTN MICHAEL ELLISON
123 NORTH EVANS RD
EVANSDALE, IA 50707-1199",319-493-1168,EVANSDALE,Black Hawk
BIG BEAR CITY CSD,,,,"12,543",Groundwater under influence of surface water,"P.O. Box 558
BIG BEAR CITY, CA 92314",909-585-2565,BIG BEAR CITY,San Bernardino
NASHVILLE WATER DEPT,http://ccr.nashville.gov,http://www.nashville.gov/water/,Metro Water Services,"702,407",Surface water,"1600 2ND AVENUE N.
NASHVILLE, TN 37208",615-862-4505,NASHVILLE,Davidson
DUXBURY WATER DEPARTMENT,,,,"16,445",Ground water,"878 TREMONT ST
DUXBURY, MA 02332",7819341100,DUXBURY,Plymouth
LAKEVIEW-MIDWAY PUBLIC WATER AUTHORITY,,,,"3,372",Surface water purchased,"PO BOX 203
LAKEVIEW, AR 72642",870-431-8777,,Baxter
BEAR VALLEY JOINT AUTH,,,,"12,589",Surface water,"218 SCHOOL HOUSE ROAD
ST THOMAS, PA 17252",717-369-2821,,Franklin
BIG BEAR LAKE DWP - BIG BEAR SYSTEM,,,,"9,338",Ground water,"P. O. BOX 1929
BIG BEAR LAKE, CA 92315",909-866-5050,,San Bernardino
ESTILL TOWN OF (2510002),,,,"3,990",Ground water,"ESTILL TOWN OF
PO BOX 415
ESTILL, SC 29918",803-625-3243,ESTILL,Hampton
BROOKFIELD,,,,"18,978",Surface water purchased,"VILLAGE OF BROOKFIELD
8820 BROOKFIELD AVENUE
BROOKFIELD, IL 60513",708-485-2540,BROOKFIELD,Cook
FARMERS WATER CO SANTA RITA SPRINGS,,,,"3,355",Ground water,"
PO BOX 7
SAHUARITA, AZ 85629",520-879-7461,SAHUARITA,Pima
STEVENSON (UTIL. BOARD OF THE TOWN OF),,,,"3,969",Ground water,"
42274 US HIGHWAY 72
STEVENSON, AL 35772",256-437-0277,STEVENSON,Jackson
LANSING CORRECTIONAL FACILITY,,,,"3,500",Surface water purchased,"301 E KANSAS
PO BOX 2
LANSING, KS 66043",913-727-3235,LANSING,Leavenworth
HUB WATER ASSOCIATION,,,,"3,300",Ground water,"1844 HWY 13 S
COLUMBIA, MS 39429",601-736-0019,,Marion
STEWARTVILLE WATER AUTHORITY,,,,"4,890",Ground water,"
65 County Rd. 150
SYLACAUGA, AL 34151",256-245-0214,SYLACAUGA,Coosa
LARNED STATE HOSPITAL,,,,"11,964",Ground water purchased,"1301 KS HWY 264
LARNED, KS 67550",620-285-4883,LARNED,Pawnee
LAVACA WATERWORKS,,,,"3,550",Surface water purchased,"P O BOX 3
LAVACA, AR 72941",479-674-5617,,Sebastian
COOS BAY NORTH BEND WTR BRD,,,,"34,500",Surface water,"PO BOX 539
COOS BAY, OR 97420",541-267-3128,,Coos
BEAVER BORO MUNI AUTH,,,,"5,799",Ground water,"469 THIRD ST
BEAVER, PA 15009",724-773-6705,,Beaver
"LARNED, CITY OF",,,,"3,772",Ground water,"417 BROADWAY
LARNED, KS 67550",620-285-8500,LARNED,Pawnee
FESTIVAL RANCH,,,,"5,123",Ground water,"ATT EDDIE SOLIS
21749 W. YUMA ROAD, SUITE 107
BUCKEYE, AZ 85326",623-349-6106,BUCKEYE,Maricopa
LAWRENCE CO REG WATER DIST,,,,"7,469",Surface water purchased,"P O BOX 69
PORTIA, AR 72457",870-627-3805,,"Craighead, Lawrence, Randolph"
GOLDEN HEART UTILITIES,http://www.akwater.com/water_quality.shtml ,http://www.akwater.com/water_quality.shtml ,,"78,324",Ground water,"P.O. Box 80370
3691 Cameron St. Suite 201
FAIRBANKS, AK 99708",907-455-0117,FAIRBANKS,Fairbanks North Star Borough
CARMEL WATER DEPARTMENT,http://www.carmel.in.gov/modules/showdocument.aspx?documentid=4745,http://www.carmel.in.gov/services/utilities.html,,"88,077",Groundwater under influence of surface water,"4915 East 106th Street
INDIANAPOLIS, IN 46280",317-571-4144,CARMEL,Hamilton
BARABOO WATERWORKS,,,,"12,048",Ground water,"450 ROUNDHOUSE CT
BARABOO, WI 53913-2148",,BARABOO,Sauk
SUMITON WATER WORKS BOARD,,,,"5,970",Surface water purchased,"
P. O. BOX 1170
SUMITON, AL 35148",205-648-3294,SUMITON,Walker
HENDERSON NINA WATER SYSTEM INC,,,,"4,230",Ground water,"HENDERSON NINA WATER SYSTEM INC
1394 HENDERSON HWY
BREAUX BRIDGE, LA 70517",337-228-7458,,St. Martin Parish
EAST BRIDGEWATER WATER DEPT,,,,"13,794",Surface water purchased,"100 WILLOW AVENUE
EAST BRIDGEWATER, MA 02333",5083781619,EAST BRIDGEWATER,Plymouth
AUBURN HILLS,http://www.auburnhills.org/vertical/Sites/%7B33ABD079-3D78-4945-9539-FD5E01E1F1BE%7D/uploads/WaterSurvey2011.pdf,http://www.auburnhills.org/index.asp?Type=B_BASIC&SEC={5CDAB4B5-ACF1-4A5F-93FF-0784CF3B3414},,"21,412",Surface water purchased,"City of Auburn Hills DPS
1500 Brown Road
AUBURN HILLS, MI 48326",248-391-3777,AUBURN HILLS,Oakland
MILEPOST 69 REST AREA,,,,"3,974",Ground water,"
374 GEORGE ST
BECKLEY, WV 25801",304-256-6680,BECKLEY,Kanawha
"LAWRENCE, CITY OF",,,,"97,286",Surface water,"6 E 6TH ST
PO BOX 708
LAWRENCE, KS 66044-0708",785-813-9305,LAWRENCE,Douglas
BEAR MOUNTAIN WATER SUPPLY,,,,"3,564",Surface water,"Palisades Interstate Park Commission
Administration Bldg. - PO Box 427
BEAR MOUNTAIN, NY 10911",845-786-2701,"HIGHLANDS (T), STONY POINT (T), WOODBURY (T)","Orange, Rockland"
NEW MARKET UTILITY DISTRICT,,,,"5,208",Surface water purchased,"P.O. BOX 96
NEW MARKET, TN 37820",865-475-2467,NEW MARKET,Jefferson
KAYSVILLE CITY WATER SYSTEM,,,,"27,300",Surface water purchased,"23 E CENTER ST
KAYSVILLE, UT 84037",801-497-7100,,Davis
SUMTER COUNTY WATER AUTHORITY,,,,"10,983",Ground water,"P.O. Box 994
P.O. Box 994
LIVINGATON, AL 35470",205-652-9394,LIVINGSTON,Sumter
FAIRFIELD WATER SUPPLY,,,,"9,509",Ground water,"ATTN JEFF DUNBAR
118 S MAIN BOX 220
FAIRFIELD, IA 52556",641-472-5713,FAIRFIELD,Jefferson
BEAVER FALLS MUNI AUTH,,,,"49,500",Surface water,"1425 EIGHTH AVE
BEAVER FALLS, PA 15010",724-846-2400,,Beaver
NEWBERN WATER DEPT,,,,"8,935",Ground water,"300 E. MAIN ST.
NEWBERN, TN 38059",731-627-3125,NEWBERN,Dyer
KEARNS IMPROVEMENT DISTRICT,,,,"51,684",Surface water purchased,"5350 W 5400 S
KEARNS, UT 84118",801-968-1011,,Salt Lake
MILTON WATER,,,,"4,883",Surface water,"
1139 SMITH STREET
MILTON, WV 25541",304-743-3821,MILTON,Cabell
AUGUSTA TOWNSHIP,,,,"3,907",Surface water purchased,"8021 Talladay Road
WHITTAKER, MI 48190",734-461-6117,WHITTAKER,Washtenaw
LEE COUNTY WATER ASSOCIATION,,,,"4,813",Ground water purchased,"P O DRAWER 537
MARIANNA, AR 72360",870-295-6019,,Lee
CUMMING,http://www.cummingutilities.com/New_Version_Consumer_Confidence_Report_for_2011.pdf,http://www.cummingutilities.com/,,"47,541",Surface water,"100 MAIN ST.
CUMMING, GA 30040",770-781-2020,CUMMING,Forsyth
FLAGSTAFF CITY OF,,,,"67,000",Surface water,"ATTN BRADLEY M HILL
211 W ASPEN
FLAGSTAFF, AZ 86001",928-213-2420,FLAGSTAFF,Coconino
EAST LONGMEADOW DPW WATER DEPT,,,,"16,162",Surface water purchased,"60 CENTER SQUARE
EAST LONGMEADOW, MA 01028",4135255400,EAST LONGMEADOW,Hampden
GLENPOOL WATER,,,,"12,500",Surface water purchased,"Tim Fox
12205 S. Yukon Ave.
GLENPOOL, OK 74033",918-322-3822,,Tulsa
"COQUILLE, CITY OF",,,,"3,866",Surface water,"851 N CENTRAL BLVD
COQUILLE, OR 97423-1253",541-396-4286,,Coos
NEWPORT UTILITIES BOARD,,,,"31,807",Surface water,"P.O. BOX 519
NEWPORT, TN 37822",423-625-2800,NEWPORT,Cocke
MINERAL WELLS PSD,,,,"5,674",Surface water purchased,"
83 SOCIETY HILL ROAD
MINERAL WELLS, WV 26150",304-489-2915,MINERALWELLS,Wood
SOUTHERN DESERT CORRECTIONAL CTR  NDOC,,,,"4,842",Ground water,"3955 W RUSSELL ROAD
NDOC PLANT OPERATIONS
LAS VEGAS, NV 89118",702-486-9928,,Clark
CORBETT WATER DISTRICT,,,,"3,300",Surface water,"PO BOX 6
36120 EAST HISTORIC COLUMBIA RIVER HWY
CORBETT, OR 97019",503-348-9858,,Multnomah
NIOTA WATER SYSTEM,,,,"3,318",Surface water purchased,"P.O. BOX 515
NIOTA, TN 37826",423-568-2584,,McMinn
CUTHBERT,,,,"3,770",Ground water,"P. O. Box 100
CUTHBERT, GA 39840-0100",229-732-3161,,Randolph
EASTHAMPTON WATER DEPT,,,,"16,053",Ground water,"109 HENDRICK ST
EASTHAMPTON, MA 01027",4135291422,EASTHAMPTON,Hampshire
CLINTON CO PWSD 4 SYS 1,,,,"4,518",Surface water purchased,"8544 SE V HWY
LATHROP, MO 64465-0000",816-580-7211,LATHROP,Clinton
"HASTINGS, CITY OF",,,,"25,224",Ground water,"1228 N DENVER AVE
PO BOX 289
HASTINGS, NE 68902-0289",402-462-3690,HASTINGS,Adams
LEPANTO WATERWORKS,,,,"4,813",Ground water,"PO BOX 610
LEPANTO, AR 72354-0000",870-475-2415,,Poinsett
BROAD RIVER WATER AUTHORITY,,,,"16,639",Surface water,"PO BOX 37
SPINDALE, NC 28160",828-287-7776,RUTHERFORDTON,Rutherford
